OG0002813	wa7733.asm1v1.ann1.run1_010787_1	Sp13g00995
OG0002814	wa7733.asm1v1.ann1.run1_010793_1	Sp13g00993
OG0002815	wa7733.asm1v1.ann1.run1_008451_1	Sp13g00989
OG0002817	wa7733.asm1v1.ann1.run1_011142_1	Sp13g00980
OG0002818	wa7733.asm1v1.ann1.run1_011143_1	Sp13g00978
OG0002819	wa7733.asm1v1.ann1.run1_011144_1	Sp13g00977
OG0002820	wa7733.asm1v1.ann1.run1_011145_1	Sp13g00974
OG0002821	wa7733.asm1v1.ann1.run1_011150_1	Sp13g00968
OG0002822	wa7733.asm1v1.ann1.run1_011151_1	Sp13g00966
OG0002823	wa7733.asm1v1.ann1.run1_011154_1	Sp13g00965
OG0002824	wa7733.asm1v1.ann1.run1_012581_1	Sp13g00963
OG0002825	wa7733.asm1v1.ann1.run1_012579_1	Sp13g00961
OG0002826	wa7733.asm1v1.ann1.run1_012582_1	Sp13g00960
OG0002827	wa7733.asm1v1.ann1.run1_012583_1	Sp13g00959
OG0002828	wa7733.asm1v1.ann1.run1_012578_1	Sp13g00958
OG0002829	wa7733.asm1v1.ann1.run1_014016_1	Sp13g00954
OG0002830	wa7733.asm1v1.ann1.run1_008160_1	Sp13g00944
OG0002831	wa7733.asm1v1.ann1.run1_008159_1	Sp13g00943
OG0002832	wa7733.asm1v1.ann1.run1_008148_1	Sp13g00936
OG0002833	wa7733.asm1v1.ann1.run1_008151_1	Sp13g00923
OG0002834	wa7733.asm1v1.ann1.run1_008152_1	Sp13g00922
OG0002835	wa7733.asm1v1.ann1.run1_008153_1	Sp13g00919
OG0002836	wa7733.asm1v1.ann1.run1_008156_1	Sp13g00918
OG0002837	wa7733.asm1v1.ann1.run1_008149_1	Sp13g00917
OG0002838	wa7733.asm1v1.ann1.run1_008150_1	Sp13g00916
OG0002839	wa7733.asm1v1.ann1.run1_005286_1	Sp13g00901
OG0002840	wa7733.asm1v1.ann1.run1_014893_1	Sp13g00895
OG0002841	wa7733.asm1v1.ann1.run1_014304_1	Sp13g00891
OG0002842	wa7733.asm1v1.ann1.run1_010848_1	Sp13g00887
OG0002843	wa7733.asm1v1.ann1.run1_008141_1	Sp13g00886
OG0002844	wa7733.asm1v1.ann1.run1_008142_1	Sp13g00884
OG0002845	wa7733.asm1v1.ann1.run1_008143_1	Sp13g00883
OG0002846	wa7733.asm1v1.ann1.run1_008136_1	Sp13g00878
OG0002847	wa7733.asm1v1.ann1.run1_008135_1	Sp13g00874
OG0002848	wa7733.asm1v1.ann1.run1_008128_1	Sp13g00862
OG0002849	wa7733.asm1v1.ann1.run1_008127_1	Sp13g00858
OG0002850	wa7733.asm1v1.ann1.run1_008458_1	Sp13g00855
OG0002851	wa7733.asm1v1.ann1.run1_008468_1	Sp13g00852
OG0002852	wa7733.asm1v1.ann1.run1_008467_1	Sp13g00851
OG0002853	wa7733.asm1v1.ann1.run1_008447_1	Sp13g00850
OG0002854	wa7733.asm1v1.ann1.run1_008469_1	Sp13g00849
OG0002855	wa7733.asm1v1.ann1.run1_008463_1	Sp13g00833
OG0002856	wa7733.asm1v1.ann1.run1_008445_1	Sp13g00826
OG0002857	wa7733.asm1v1.ann1.run1_008444_1	Sp13g00823
OG0002858	wa7733.asm1v1.ann1.run1_008457_1	Sp13g00821
OG0002859	wa7733.asm1v1.ann1.run1_004364_1	Sp13g00817
OG0002860	wa7733.asm1v1.ann1.run1_010779_1	Sp13g00813
OG0002861	wa7733.asm1v1.ann1.run1_010782_1	Sp13g00812
OG0002862	wa7733.asm1v1.ann1.run1_010780_1	Sp13g00803
OG0002863	wa7733.asm1v1.ann1.run1_009387_1	Sp13g00791
OG0002864	wa7733.asm1v1.ann1.run1_009393_1	Sp13g00789
OG0002865	wa7733.asm1v1.ann1.run1_009391_1	Sp13g00788
OG0002866	wa7733.asm1v1.ann1.run1_009390_1	Sp13g00783
OG0002867	wa7733.asm1v1.ann1.run1_009394_1	Sp13g00781
OG0002868	wa7733.asm1v1.ann1.run1_009392_1	Sp13g00775
OG0002869	wa7733.asm1v1.ann1.run1_009401_1	Sp13g00768
OG0002870	wa7733.asm1v1.ann1.run1_009400_1	Sp13g00765
OG0002871	wa7733.asm1v1.ann1.run1_009398_1	Sp13g00764
OG0002872	wa7733.asm1v1.ann1.run1_009397_1	Sp13g00763
OG0002873	wa7733.asm1v1.ann1.run1_009396_1	Sp13g00762
OG0002874	wa7733.asm1v1.ann1.run1_007969_1	Sp13g00761
OG0002875	wa7733.asm1v1.ann1.run1_007971_1	Sp13g00760
OG0002876	wa7733.asm1v1.ann1.run1_009402_1	Sp13g00757
OG0002877	wa7733.asm1v1.ann1.run1_009403_1	Sp13g00756
OG0002878	wa7733.asm1v1.ann1.run1_009405_1	Sp13g00751
OG0002879	wa7733.asm1v1.ann1.run1_007967_1	Sp13g00749
OG0002880	wa7733.asm1v1.ann1.run1_007977_1	Sp13g00730
OG0002882	wa7733.asm1v1.ann1.run1_007979_1	Sp13g00729
OG0002883	wa7733.asm1v1.ann1.run1_007980_1	Sp13g00726
OG0002884	wa7733.asm1v1.ann1.run1_007981_1	Sp13g00724
OG0002885	wa7733.asm1v1.ann1.run1_007990_1	Sp13g00720
OG0002886	wa7733.asm1v1.ann1.run1_007985_1	Sp13g00715
OG0002887	wa7733.asm1v1.ann1.run1_007983_1	Sp13g00712
OG0002888	wa7733.asm1v1.ann1.run1_008993_1	Sp13g00706
OG0002889	wa7733.asm1v1.ann1.run1_008992_1	Sp13g00704
OG0002890	wa7733.asm1v1.ann1.run1_008988_1	Sp13g00700
OG0002891	wa7733.asm1v1.ann1.run1_008986_1	Sp13g00697
OG0002892	wa7733.asm1v1.ann1.run1_008983_1	Sp13g00690
OG0002894	wa7733.asm1v1.ann1.run1_007994_1	Sp13g00684
OG0002895	wa7733.asm1v1.ann1.run1_007995_1	Sp13g00683
OG0002896	wa7733.asm1v1.ann1.run1_008997_1	Sp13g00673
OG0002897	wa7733.asm1v1.ann1.run1_008998_1	Sp13g00670
OG0002898	wa7733.asm1v1.ann1.run1_014194_1	Sp13g00663
OG0002899	wa7733.asm1v1.ann1.run1_007963_1	Sp13g00651
OG0002900	wa7733.asm1v1.ann1.run1_007964_1	Sp13g00650
OG0002901	wa7733.asm1v1.ann1.run1_007965_1	Sp13g00649
OG0002902	wa7733.asm1v1.ann1.run1_007957_1	Sp13g00644
OG0002903	wa7733.asm1v1.ann1.run1_007956_1	Sp13g00642
OG0002904	wa7733.asm1v1.ann1.run1_007950_1	Sp13g00637
OG0002905	wa7733.asm1v1.ann1.run1_007945_1	Sp13g00635
OG0002906	wa7733.asm1v1.ann1.run1_007944_1	Sp13g00634
OG0002907	wa7733.asm1v1.ann1.run1_007943_1	Sp13g00633
OG0002908	wa7733.asm1v1.ann1.run1_007942_1	Sp13g00631
OG0002909	wa7733.asm1v1.ann1.run1_007941_1	Sp13g00630
OG0002910	wa7733.asm1v1.ann1.run1_007936_1	Sp13g00622
OG0002911	wa7733.asm1v1.ann1.run1_007937_1	Sp13g00621
OG0002912	wa7733.asm1v1.ann1.run1_011163_1	Sp13g00613
OG0002913	wa7733.asm1v1.ann1.run1_011160_1	Sp13g00610
OG0002914	wa7733.asm1v1.ann1.run1_011159_1	Sp13g00609
OG0002915	wa7733.asm1v1.ann1.run1_011158_1	Sp13g00607
OG0002916	wa7733.asm1v1.ann1.run1_011157_1	Sp13g00604
OG0002917	wa7733.asm1v1.ann1.run1_011165_1	Sp13g00603
OG0002918	wa7733.asm1v1.ann1.run1_004452_1	Sp13g00596
OG0002919	wa7733.asm1v1.ann1.run1_004453_1	Sp13g00595
OG0002920	wa7733.asm1v1.ann1.run1_004443_1	Sp13g00579
OG0002921	wa7733.asm1v1.ann1.run1_011166_1	Sp13g00573
OG0002922	wa7733.asm1v1.ann1.run1_007069_1	Sp13g00572
OG0002923	wa7733.asm1v1.ann1.run1_007072_1	Sp13g00569
OG0002924	wa7733.asm1v1.ann1.run1_004499_1	Sp13g00564
OG0002925	wa7733.asm1v1.ann1.run1_004501_1	Sp13g00562
OG0002926	wa7733.asm1v1.ann1.run1_008465_1	Sp13g00558
OG0002927	wa7733.asm1v1.ann1.run1_004498_1	Sp13g00555
OG0002928	wa7733.asm1v1.ann1.run1_004497_1	Sp13g00554
OG0002929	wa7733.asm1v1.ann1.run1_004492_1	Sp13g00552
OG0002930	wa7733.asm1v1.ann1.run1_004478_1	Sp13g00541
OG0002931	wa7733.asm1v1.ann1.run1_004479_1	Sp13g00540
OG0002932	wa7733.asm1v1.ann1.run1_004481_1	Sp13g00536
OG0002933	wa7733.asm1v1.ann1.run1_004482_1	Sp13g00534
OG0002934	wa7733.asm1v1.ann1.run1_004484_1	Sp13g00533
OG0002935	wa7733.asm1v1.ann1.run1_004475_1	Sp13g00530
OG0002936	wa7733.asm1v1.ann1.run1_004472_1	Sp13g00529
OG0002937	wa7733.asm1v1.ann1.run1_013534_1	Sp13g00525
OG0002938	wa7733.asm1v1.ann1.run1_004469_1	Sp13g00524
OG0002939	wa7733.asm1v1.ann1.run1_004466_1	Sp13g00521
OG0002940	wa7733.asm1v1.ann1.run1_004465_1	Sp13g00520
OG0002941	wa7733.asm1v1.ann1.run1_004463_1	Sp13g00519
OG0002942	wa7733.asm1v1.ann1.run1_004461_1	Sp13g00517
OG0002943	wa7733.asm1v1.ann1.run1_004457_1	Sp13g00510
OG0002944	wa7733.asm1v1.ann1.run1_012519_1	Sp13g00506
OG0002945	wa7733.asm1v1.ann1.run1_012518_1	Sp13g00504
OG0002946	wa7733.asm1v1.ann1.run1_012516_1	Sp13g00503
OG0002947	wa7733.asm1v1.ann1.run1_012515_1	Sp13g00502
OG0002948	wa7733.asm1v1.ann1.run1_012514_1	Sp13g00500
OG0002950	wa7733.asm1v1.ann1.run1_012076_1	Sp13g00487
OG0002951	wa7733.asm1v1.ann1.run1_007052_1	Sp13g00486
OG0002952	wa7733.asm1v1.ann1.run1_007047_1	Sp13g00482
OG0002954	wa7733.asm1v1.ann1.run1_007061_1	Sp13g00480
OG0002955	wa7733.asm1v1.ann1.run1_007056_1	Sp13g00478
OG0002956	wa7733.asm1v1.ann1.run1_007057_1	Sp13g00477
OG0002957	wa7733.asm1v1.ann1.run1_007058_1	Sp13g00475
OG0002958	wa7733.asm1v1.ann1.run1_007060_1	Sp13g00474
OG0002960	wa7733.asm1v1.ann1.run1_007035_1	Sp13g00461
OG0002961	wa7733.asm1v1.ann1.run1_007036_1	Sp13g00460
OG0002962	wa7733.asm1v1.ann1.run1_007038_1	Sp13g00458
OG0002963	wa7733.asm1v1.ann1.run1_007039_1	Sp13g00456
OG0002964	wa7733.asm1v1.ann1.run1_007040_1	Sp13g00455
OG0002965	wa7733.asm1v1.ann1.run1_007041_1	Sp13g00454
OG0002966	wa7733.asm1v1.ann1.run1_007042_1	Sp13g00453
OG0002967	wa7733.asm1v1.ann1.run1_007043_1	Sp13g00452
OG0002968	wa7733.asm1v1.ann1.run1_004506_1	Sp13g00448
OG0002969	wa7733.asm1v1.ann1.run1_007066_1	Sp13g00447
OG0002970	wa7733.asm1v1.ann1.run1_007064_1	Sp13g00446
OG0002971	wa7733.asm1v1.ann1.run1_011074_1	Sp13g00442
OG0002972	wa7733.asm1v1.ann1.run1_011076_1	Sp13g00440
OG0002973	wa7733.asm1v1.ann1.run1_011077_1	Sp13g00439
OG0002974	wa7733.asm1v1.ann1.run1_011078_1	Sp13g00438
OG0002975	wa7733.asm1v1.ann1.run1_007030_1	Sp13g00435
OG0002976	wa7733.asm1v1.ann1.run1_013337_1	Sp13g00427
OG0002977	wa7733.asm1v1.ann1.run1_014601_1	Sp13g00425
OG0002978	wa7733.asm1v1.ann1.run1_010540_1	Sp13g00419
OG0002979	wa7733.asm1v1.ann1.run1_010534_1	Sp13g00418
OG0002980	wa7733.asm1v1.ann1.run1_010531_1	Sp13g00417
OG0002981	wa7733.asm1v1.ann1.run1_010530_1	Sp13g00403
OG0002982	wa7733.asm1v1.ann1.run1_013770_1	Sp13g00402
OG0002983	wa7733.asm1v1.ann1.run1_008655_1	Sp13g00391
OG0002984	wa7733.asm1v1.ann1.run1_008656_1	Sp13g00390
OG0002985	wa7733.asm1v1.ann1.run1_008657_1	Sp13g00389
OG0002986	wa7733.asm1v1.ann1.run1_008654_1	Sp13g00388
OG0002987	wa7733.asm1v1.ann1.run1_008675_1	Sp13g00379
OG0002988	wa7733.asm1v1.ann1.run1_008674_1	Sp13g00378
OG0002989	wa7733.asm1v1.ann1.run1_008673_1	Sp13g00377
OG0002990	wa7733.asm1v1.ann1.run1_008671_1	Sp13g00376
OG0002991	wa7733.asm1v1.ann1.run1_008670_1	Sp13g00374
OG0002992	wa7733.asm1v1.ann1.run1_008668_1	Sp13g00372
OG0002993	wa7733.asm1v1.ann1.run1_008667_1	Sp13g00371
OG0002994	wa7733.asm1v1.ann1.run1_008664_1	Sp13g00368
OG0002995	wa7733.asm1v1.ann1.run1_008678_1	Sp13g00365
OG0002996	wa7733.asm1v1.ann1.run1_014811_1	Sp13g00360
OG0002997	wa7733.asm1v1.ann1.run1_014128_1	Sp13g00358
OG0002998	wa7733.asm1v1.ann1.run1_014520_1	Sp13g00356
OG0002999	wa7733.asm1v1.ann1.run1_013146_1	Sp13g00354
OG0003000	wa7733.asm1v1.ann1.run1_013145_1	Sp13g00350
OG0003001	wa7733.asm1v1.ann1.run1_012911_1	Sp13g00343
OG0003002	wa7733.asm1v1.ann1.run1_012912_1	Sp13g00342
OG0003003	wa7733.asm1v1.ann1.run1_011882_1	Sp13g00339
OG0003004	wa7733.asm1v1.ann1.run1_004860_1	Sp13g00337
OG0003005	wa7733.asm1v1.ann1.run1_011877_1	Sp13g00336
OG0003006	wa7733.asm1v1.ann1.run1_011876_1	Sp13g00335
OG0003007	wa7733.asm1v1.ann1.run1_011888_1	Sp13g00334
OG0003008	wa7733.asm1v1.ann1.run1_011887_1	Sp13g00333
OG0003009	wa7733.asm1v1.ann1.run1_011886_1	Sp13g00332
OG0003010	wa7733.asm1v1.ann1.run1_011885_1	Sp13g00331
OG0003011	wa7733.asm1v1.ann1.run1_010538_1	Sp13g00326
OG0003012	wa7733.asm1v1.ann1.run1_010121_1	Sp13g00325
OG0003013	wa7733.asm1v1.ann1.run1_010120_1	Sp13g00324
OG0003014	wa7733.asm1v1.ann1.run1_010535_1	Sp13g00323
OG0003015	wa7733.asm1v1.ann1.run1_010537_1	Sp13g00321
OG0003016	wa7733.asm1v1.ann1.run1_010123_1	Sp13g00319
OG0003017	wa7733.asm1v1.ann1.run1_010226_1	Sp13g00312
OG0003018	wa7733.asm1v1.ann1.run1_010225_1	Sp13g00310
OG0003019	wa7733.asm1v1.ann1.run1_010221_1	Sp13g00308
OG0003020	wa7733.asm1v1.ann1.run1_010220_1	Sp13g00305
OG0003021	wa7733.asm1v1.ann1.run1_010212_1	Sp13g00298
OG0003022	wa7733.asm1v1.ann1.run1_010215_1	Sp13g00297
OG0003023	wa7733.asm1v1.ann1.run1_010217_1	Sp13g00292
OG0003024	wa7733.asm1v1.ann1.run1_010214_1	Sp13g00287
OG0003025	wa7733.asm1v1.ann1.run1_013992_1	Sp13g00284
OG0003026	wa7733.asm1v1.ann1.run1_013989_1	Sp13g00283
OG0003027	wa7733.asm1v1.ann1.run1_011182_1	Sp13g00281
OG0003028	wa7733.asm1v1.ann1.run1_013991_1	Sp13g00279
OG0003029	wa7733.asm1v1.ann1.run1_006063_1	Sp13g00271
OG0003030	wa7733.asm1v1.ann1.run1_012199_1	Sp13g00268
OG0003031	wa7733.asm1v1.ann1.run1_006069_1	Sp13g00262
OG0003032	wa7733.asm1v1.ann1.run1_000356_1	Sp13g00259
OG0003033	wa7733.asm1v1.ann1.run1_006065_1	Sp13g00258
OG0003034	wa7733.asm1v1.ann1.run1_006066_1	Sp13g00257
OG0003035	wa7733.asm1v1.ann1.run1_006067_1	Sp13g00255
OG0003036	wa7733.asm1v1.ann1.run1_006073_1	Sp13g00254
OG0003037	wa7733.asm1v1.ann1.run1_006072_1	Sp13g00253
OG0003038	wa7733.asm1v1.ann1.run1_006071_1	Sp13g00252
OG0003039	wa7733.asm1v1.ann1.run1_012195_1	Sp13g00250
OG0003040	wa7733.asm1v1.ann1.run1_011194_1	Sp13g00241
OG0003041	wa7733.asm1v1.ann1.run1_011192_1	Sp13g00239
OG0003042	wa7733.asm1v1.ann1.run1_011189_1	Sp13g00232
OG0003043	wa7733.asm1v1.ann1.run1_011186_1	Sp13g00228
OG0003044	wa7733.asm1v1.ann1.run1_011185_1	Sp13g00226
OG0003045	wa7733.asm1v1.ann1.run1_006049_1	Sp13g00210
OG0003046	wa7733.asm1v1.ann1.run1_006048_1	Sp13g00209
OG0003047	wa7733.asm1v1.ann1.run1_006045_1	Sp13g00207
OG0003048	wa7733.asm1v1.ann1.run1_006044_1	Sp13g00202
OG0003049	wa7733.asm1v1.ann1.run1_006041_1	Sp13g00199
OG0003050	wa7733.asm1v1.ann1.run1_006040_1	Sp13g00198
OG0003051	wa7733.asm1v1.ann1.run1_006037_1	Sp13g00194
OG0003052	wa7733.asm1v1.ann1.run1_006035_1	Sp13g00191
OG0003053	wa7733.asm1v1.ann1.run1_006034_1	Sp13g00190
OG0003054	wa7733.asm1v1.ann1.run1_006033_1	Sp13g00188
OG0003055	wa7733.asm1v1.ann1.run1_006031_1	Sp13g00186
OG0003056	wa7733.asm1v1.ann1.run1_006030_1	Sp13g00185
OG0003057	wa7733.asm1v1.ann1.run1_006029_1	Sp13g00183
OG0003058	wa7733.asm1v1.ann1.run1_006027_1	Sp13g00180
OG0003059	wa7733.asm1v1.ann1.run1_006026_1	Sp13g00177
OG0003060	wa7733.asm1v1.ann1.run1_007902_1	Sp08g00032
OG0003061	wa7733.asm1v1.ann1.run1_007903_1	Sp08g00028
OG0003062	wa7733.asm1v1.ann1.run1_007904_1	Sp08g00023
OG0003063	wa7733.asm1v1.ann1.run1_007905_1	Sp08g00022
OG0003064	wa7733.asm1v1.ann1.run1_007906_1	Sp08g00021
OG0003065	wa7733.asm1v1.ann1.run1_007908_1	Sp08g00018
OG0003066	wa7733.asm1v1.ann1.run1_007909_1	Sp08g00012
OG0003067	wa7733.asm1v1.ann1.run1_014293_1	Sp08g00004
OG0003070	wa7733.asm1v1.ann1.run1_004051_1	Sp09g01198
OG0003071	wa7733.asm1v1.ann1.run1_005395_1	Sp09g01190
OG0003072	wa7733.asm1v1.ann1.run1_005394_1	Sp09g01188
OG0003073	wa7733.asm1v1.ann1.run1_005393_1	Sp09g01187
OG0003074	wa7733.asm1v1.ann1.run1_005392_1	Sp09g01184
OG0003075	wa7733.asm1v1.ann1.run1_005391_1	Sp09g01182
OG0003076	wa7733.asm1v1.ann1.run1_005390_1	Sp09g01180
OG0003077	wa7733.asm1v1.ann1.run1_005385_1	Sp09g01153
OG0003078	wa7733.asm1v1.ann1.run1_005383_1	Sp09g01161, Sp09g01149
OG0003080	wa7733.asm1v1.ann1.run1_012558_1	Sp08g01316
OG0003081	wa7733.asm1v1.ann1.run1_007525_1	Sp08g01305
OG0003082	wa7733.asm1v1.ann1.run1_007523_1	Sp08g01302
OG0003083	wa7733.asm1v1.ann1.run1_007522_1	Sp08g01301
OG0003084	wa7733.asm1v1.ann1.run1_007520_1	Sp08g01298
OG0003085	wa7733.asm1v1.ann1.run1_007518_1	Sp08g01295
OG0003086	wa7733.asm1v1.ann1.run1_013758_1	Sp08g01293
OG0003087	wa7733.asm1v1.ann1.run1_007515_1	Sp08g01292
OG0003088	wa7733.asm1v1.ann1.run1_007513_1	Sp08g01289
OG0003089	wa7733.asm1v1.ann1.run1_007490_1	Sp08g01285
OG0003090	wa7733.asm1v1.ann1.run1_007494_1	Sp08g01280
OG0003091	wa7733.asm1v1.ann1.run1_007495_1	Sp08g01277
OG0003092	wa7733.asm1v1.ann1.run1_007496_1	Sp08g01276
OG0003093	wa7733.asm1v1.ann1.run1_007497_1	Sp08g01274
OG0003094	wa7733.asm1v1.ann1.run1_007500_1	Sp08g01272
OG0003095	wa7733.asm1v1.ann1.run1_007507_1	Sp08g01262
OG0003096	wa7733.asm1v1.ann1.run1_007508_1	Sp11g00807, Sp08g01261
OG0003097	wa7733.asm1v1.ann1.run1_007485_1	Sp08g01250
OG0003098	wa7733.asm1v1.ann1.run1_007486_1	Sp08g01249
OG0003099	wa7733.asm1v1.ann1.run1_007487_1	Sp08g01245
OG0003100	wa7733.asm1v1.ann1.run1_002827_1	Sp08g01232
OG0003101	wa7733.asm1v1.ann1.run1_002821_1	Sp08g01223
OG0003102	wa7733.asm1v1.ann1.run1_002817_1	Sp08g01216
OG0003103	wa7733.asm1v1.ann1.run1_002816_1	Sp08g01215
OG0003104	wa7733.asm1v1.ann1.run1_002815_1	Sp08g01214
OG0003105	wa7733.asm1v1.ann1.run1_002803_1	Sp08g01210
OG0003106	wa7733.asm1v1.ann1.run1_002808_1	Sp08g01201
OG0003107	wa7733.asm1v1.ann1.run1_002810_1	Sp08g01198
OG0003108	wa7733.asm1v1.ann1.run1_002801_1	Sp08g01194
OG0003109	wa7733.asm1v1.ann1.run1_002800_1	Sp08g01191
OG0003110	wa7733.asm1v1.ann1.run1_002799_1	Sp08g01189
OG0003111	wa7733.asm1v1.ann1.run1_002798_1	Sp08g01188
OG0003112	wa7733.asm1v1.ann1.run1_002796_1	Sp08g01182
OG0003113	wa7733.asm1v1.ann1.run1_002793_1	Sp08g01181
OG0003114	wa7733.asm1v1.ann1.run1_003174_1	Sp08g01178
OG0003115	wa7733.asm1v1.ann1.run1_002792_1	Sp08g01170
OG0003116	wa7733.asm1v1.ann1.run1_002789_1	Sp08g01168
OG0003117	wa7733.asm1v1.ann1.run1_002787_1	Sp08g01167
OG0003118	wa7733.asm1v1.ann1.run1_002774_1	Sp08g01165
OG0003119	wa7733.asm1v1.ann1.run1_014161_1	Sp08g01163
OG0003120	wa7733.asm1v1.ann1.run1_002782_1	Sp08g01162
OG0003121	wa7733.asm1v1.ann1.run1_002786_1	Sp08g01156
OG0003122	wa7733.asm1v1.ann1.run1_002776_1	Sp08g01154
OG0003123	wa7733.asm1v1.ann1.run1_014160_1	Sp08g01151
OG0003124	wa7733.asm1v1.ann1.run1_002781_1	Sp08g01150
OG0003125	wa7733.asm1v1.ann1.run1_002779_1	Sp08g01145
OG0003126	wa7733.asm1v1.ann1.run1_002773_1	Sp08g01140
OG0003127	wa7733.asm1v1.ann1.run1_002772_1	Sp08g01139
OG0003128	wa7733.asm1v1.ann1.run1_002762_2, wa7733.asm1v1.ann1.run1_002762_1	Sp08g01129
OG0003129	wa7733.asm1v1.ann1.run1_013014_1	Sp08g01120
OG0003130	wa7733.asm1v1.ann1.run1_013017_1	Sp08g01118
OG0003131	wa7733.asm1v1.ann1.run1_002754_1	Sp08g01116
OG0003132	wa7733.asm1v1.ann1.run1_012443_1	Sp08g01112
OG0003133	wa7733.asm1v1.ann1.run1_012444_1	Sp08g01110
OG0003134	wa7733.asm1v1.ann1.run1_012447_1	Sp08g01107
OG0003135	wa7733.asm1v1.ann1.run1_012449_1	Sp08g01105
OG0003137	wa7733.asm1v1.ann1.run1_013241_1	Sp08g01101
OG0003138	wa7733.asm1v1.ann1.run1_013240_1	Sp08g01099
OG0003139	wa7733.asm1v1.ann1.run1_002751_1	Sp08g01095
OG0003140	wa7733.asm1v1.ann1.run1_009137_1	Sp08g01085
OG0003141	wa7733.asm1v1.ann1.run1_009138_1	Sp08g01084
OG0003142	wa7733.asm1v1.ann1.run1_009140_1	Sp08g01079
OG0003143	wa7733.asm1v1.ann1.run1_009144_1	Sp08g01076
OG0003145	wa7733.asm1v1.ann1.run1_009143_1	Sp08g01072
OG0003146	wa7733.asm1v1.ann1.run1_009142_1	Sp08g01071
OG0003148	wa7733.asm1v1.ann1.run1_009151_1	Sp08g01069
OG0003149	wa7733.asm1v1.ann1.run1_009153_1	Sp08g01068
OG0003150	wa7733.asm1v1.ann1.run1_012406_1	Sp08g01066
OG0003151	wa7733.asm1v1.ann1.run1_007669_1	Sp08g01062
OG0003152	wa7733.asm1v1.ann1.run1_013387_1	Sp08g01060
OG0003153	wa7733.asm1v1.ann1.run1_013385_1	Sp08g01059
OG0003154	wa7733.asm1v1.ann1.run1_013384_1	Sp08g01058
OG0003155	wa7733.asm1v1.ann1.run1_012184_1	Sp08g01055
OG0003156	wa7733.asm1v1.ann1.run1_012181_1	Sp08g01050
OG0003157	wa7733.asm1v1.ann1.run1_012182_1	Sp08g01049
OG0003158	wa7733.asm1v1.ann1.run1_012183_1	Sp08g01048
OG0003159	wa7733.asm1v1.ann1.run1_012242_1	Sp08g01047
OG0003160	wa7733.asm1v1.ann1.run1_012246_1	Sp08g01045
OG0003161	wa7733.asm1v1.ann1.run1_012244_1	Sp08g01044
OG0003162	wa7733.asm1v1.ann1.run1_012247_1	Sp08g01043
OG0003163	wa7733.asm1v1.ann1.run1_013863_1	Sp08g01028
OG0003164	wa7733.asm1v1.ann1.run1_008328_1	Sp08g01023
OG0003165	wa7733.asm1v1.ann1.run1_008329_1	Sp08g01022
OG0003166	wa7733.asm1v1.ann1.run1_008333_1	Sp08g01020
OG0003167	wa7733.asm1v1.ann1.run1_011682_1	Sp08g00994
OG0003168	wa7733.asm1v1.ann1.run1_011679_1	Sp08g00989
OG0003169	wa7733.asm1v1.ann1.run1_011676_1	Sp08g00984
OG0003170	wa7733.asm1v1.ann1.run1_011675_1	Sp08g00983
OG0003171	wa7733.asm1v1.ann1.run1_012710_1	Sp08g00979
OG0003172	wa7733.asm1v1.ann1.run1_012711_1	Sp08g00978
OG0003173	wa7733.asm1v1.ann1.run1_012712_1	Sp08g00977
OG0003174	wa7733.asm1v1.ann1.run1_012714_1	Sp08g00973
OG0003175	wa7733.asm1v1.ann1.run1_008353_1	Sp08g00970
OG0003176	wa7733.asm1v1.ann1.run1_008351_1	Sp08g00967
OG0003177	wa7733.asm1v1.ann1.run1_008350_1	Sp08g00964
OG0003178	wa7733.asm1v1.ann1.run1_002736_1	Sp08g00959
OG0003179	wa7733.asm1v1.ann1.run1_002743_1	Sp08g00957
OG0003180	wa7733.asm1v1.ann1.run1_002744_1	Sp08g00956
OG0003181	wa7733.asm1v1.ann1.run1_002745_1	Sp08g00955
OG0003182	wa7733.asm1v1.ann1.run1_002746_1	Sp08g00954
OG0003183	wa7733.asm1v1.ann1.run1_002748_1	Sp08g00953
OG0003184	wa7733.asm1v1.ann1.run1_002749_1	Sp08g00952
OG0003185	wa7733.asm1v1.ann1.run1_002738_1	Sp08g00946
OG0003186	wa7733.asm1v1.ann1.run1_002741_1	Sp08g00945
OG0003187	wa7733.asm1v1.ann1.run1_002726_1	Sp08g00936
OG0003188	wa7733.asm1v1.ann1.run1_002727_1	Sp08g00935
OG0003189	wa7733.asm1v1.ann1.run1_002731_1	Sp08g00933
OG0003190	wa7733.asm1v1.ann1.run1_002729_1	Sp08g00931
OG0003191	wa7733.asm1v1.ann1.run1_002717_1	Sp08g00927
OG0003192	wa7733.asm1v1.ann1.run1_002708_1	Sp08g00920
OG0003193	wa7733.asm1v1.ann1.run1_002709_1	Sp08g00918
OG0003194	wa7733.asm1v1.ann1.run1_002712_1	Sp08g00914
OG0003195	wa7733.asm1v1.ann1.run1_002713_1	Sp08g00913
OG0003196	wa7733.asm1v1.ann1.run1_002714_1	Sp08g00912
OG0003197	wa7733.asm1v1.ann1.run1_002721_1	Sp08g00908
OG0003198	wa7733.asm1v1.ann1.run1_002722_1	Sp08g00906
OG0003199	wa7733.asm1v1.ann1.run1_002723_1	Sp08g00902
OG0003200	wa7733.asm1v1.ann1.run1_002698_1	Sp08g00901
OG0003201	wa7733.asm1v1.ann1.run1_002703_1	Sp08g00898
