OG0003282	g1501.t1	wa7733.asm1v1.ann1.run1_001165_1
OG0003283	g1502.t1	wa7733.asm1v1.ann1.run1_001163_1
OG0003284	g1503.t1	wa7733.asm1v1.ann1.run1_001162_1
OG0003285	g1504.t1	wa7733.asm1v1.ann1.run1_001160_1
OG0003286	g1505.t1	wa7733.asm1v1.ann1.run1_001161_1
OG0003287	g1509.t1	wa7733.asm1v1.ann1.run1_001159_1
OG0003288	g1512.t1	wa7733.asm1v1.ann1.run1_001158_1
OG0003289	g1513.t1	wa7733.asm1v1.ann1.run1_001157_1
OG0003290	g1521.t1	wa7733.asm1v1.ann1.run1_001146_1
OG0003291	g1525.t1	wa7733.asm1v1.ann1.run1_001149_1
OG0003292	g1526.t1	wa7733.asm1v1.ann1.run1_001150_1
OG0003293	g1531.t1	wa7733.asm1v1.ann1.run1_001153_1
OG0003294	g1533.t1	wa7733.asm1v1.ann1.run1_001154_1
OG0003295	g1535.t1	wa7733.asm1v1.ann1.run1_001142_1
OG0003296	g1551.t1	wa7733.asm1v1.ann1.run1_011566_1
OG0003297	g1556.t1	wa7733.asm1v1.ann1.run1_006290_1
OG0003298	g1557.t1	wa7733.asm1v1.ann1.run1_006289_1
OG0003299	g1562.t1	wa7733.asm1v1.ann1.run1_011558_1
OG0003300	g1564.t1	wa7733.asm1v1.ann1.run1_011560_1
OG0003301	g1565.t1	wa7733.asm1v1.ann1.run1_011561_1
OG0003302	g1566.t1	wa7733.asm1v1.ann1.run1_011563_1
OG0003303	g1568.t1	wa7733.asm1v1.ann1.run1_006286_1
OG0003304	g1573.t1	wa7733.asm1v1.ann1.run1_006278_1
OG0003305	g1575.t1	wa7733.asm1v1.ann1.run1_006280_1
OG0003306	g1578.t1	wa7733.asm1v1.ann1.run1_006274_1
OG0003307	g1581.t1	wa7733.asm1v1.ann1.run1_012612_1
OG0003308	g1586.t1	wa7733.asm1v1.ann1.run1_006269_1
OG0003309	g8937.t1, g1587.t1	wa7733.asm1v1.ann1.run1_006268_1
OG0003310	g1593.t1	wa7733.asm1v1.ann1.run1_006265_1
OG0003311	g1597.t1	wa7733.asm1v1.ann1.run1_006259_1
OG0003312	g1602.t1	wa7733.asm1v1.ann1.run1_006257_1
OG0003313	g1603.t1	wa7733.asm1v1.ann1.run1_006256_1
OG0003314	g1604.t1	wa7733.asm1v1.ann1.run1_006255_1
OG0003315	g1607.t1	wa7733.asm1v1.ann1.run1_006254_1
OG0003316	g1613.t1	wa7733.asm1v1.ann1.run1_006246_1
OG0003317	g1614.t1	wa7733.asm1v1.ann1.run1_006247_1
OG0003318	g1615.t1	wa7733.asm1v1.ann1.run1_006248_1
OG0003319	g1617.t1	wa7733.asm1v1.ann1.run1_006249_1
OG0003320	g1618.t1	wa7733.asm1v1.ann1.run1_006250_1
OG0003322	g1624.t1	wa7733.asm1v1.ann1.run1_014348_1, wa7733.asm1v1.ann1.run1_011853_1
OG0003323	g1625.t1	wa7733.asm1v1.ann1.run1_011852_1
OG0003324	g1627.t1	wa7733.asm1v1.ann1.run1_006239_1
OG0003325	g1628.t1	wa7733.asm1v1.ann1.run1_006240_1
OG0003326	g1630.t1	wa7733.asm1v1.ann1.run1_006241_1
OG0003327	g1637.t1	wa7733.asm1v1.ann1.run1_006242_1
OG0003328	g1643.t1	wa7733.asm1v1.ann1.run1_014788_1
OG0003329	g1646.t1	wa7733.asm1v1.ann1.run1_009797_1
OG0003330	g1650.t1	wa7733.asm1v1.ann1.run1_011788_1
OG0003331	g1653.t1	wa7733.asm1v1.ann1.run1_011785_1
OG0003332	g1658.t1	wa7733.asm1v1.ann1.run1_011783_1
OG0003333	g1659.t1	wa7733.asm1v1.ann1.run1_007079_1
OG0003334	g1661.t1	wa7733.asm1v1.ann1.run1_011782_1
OG0003335	g1662.t1	wa7733.asm1v1.ann1.run1_006237_1
OG0003336	g1664.t1	wa7733.asm1v1.ann1.run1_006233_1
OG0003337	g1667.t1	wa7733.asm1v1.ann1.run1_014034_1
OG0003338	g1669.t1	wa7733.asm1v1.ann1.run1_014033_1
OG0003339	g1670.t1	wa7733.asm1v1.ann1.run1_014032_1
OG0003340	g1674.t1	wa7733.asm1v1.ann1.run1_009195_1
OG0003341	g1679.t1	wa7733.asm1v1.ann1.run1_012536_1
OG0003342	g1681.t1	wa7733.asm1v1.ann1.run1_012537_1
OG0003343	g1682.t1	wa7733.asm1v1.ann1.run1_012538_1
OG0003344	g1686.t1	wa7733.asm1v1.ann1.run1_014094_1
OG0003345	g1689.t1	wa7733.asm1v1.ann1.run1_008868_1
OG0003346	g1690.t1	wa7733.asm1v1.ann1.run1_008874_1
OG0003347	g1691.t1	wa7733.asm1v1.ann1.run1_008873_1
OG0003348	g1693.t1	wa7733.asm1v1.ann1.run1_008870_1
OG0003349	g1694.t1	wa7733.asm1v1.ann1.run1_008869_1
OG0003350	g1700.t1	wa7733.asm1v1.ann1.run1_008879_1
OG0003351	g1701.t1	wa7733.asm1v1.ann1.run1_008878_1
OG0003352	g1707.t1	wa7733.asm1v1.ann1.run1_008887_1
OG0003353	g1714.t1	wa7733.asm1v1.ann1.run1_009795_1
OG0003354	g1719.t1	wa7733.asm1v1.ann1.run1_011786_1
OG0003355	g1721.t1	wa7733.asm1v1.ann1.run1_009791_1
OG0003356	g1722.t1	wa7733.asm1v1.ann1.run1_009790_1
OG0003357	g1723.t1	wa7733.asm1v1.ann1.run1_009789_1
OG0003358	g1726.t1	wa7733.asm1v1.ann1.run1_012039_1
OG0003359	g1731.t1	wa7733.asm1v1.ann1.run1_009785_1
OG0003360	g1735.t1	wa7733.asm1v1.ann1.run1_012295_1
OG0003361	g1736.t1	wa7733.asm1v1.ann1.run1_011995_1
OG0003362	g1737.t1	wa7733.asm1v1.ann1.run1_011994_1
OG0003363	g1744.t1	wa7733.asm1v1.ann1.run1_011992_1
OG0003364	g1745.t1	wa7733.asm1v1.ann1.run1_011990_1
OG0003365	g1747.t1	wa7733.asm1v1.ann1.run1_014635_1
OG0003366	g1749.t1	wa7733.asm1v1.ann1.run1_012296_1
OG0003367	g1751.t1	wa7733.asm1v1.ann1.run1_013902_1
OG0003368	g1754.t1	wa7733.asm1v1.ann1.run1_012297_1
OG0003369	g1758.t1	wa7733.asm1v1.ann1.run1_014229_1
OG0003370	g1761.t1	wa7733.asm1v1.ann1.run1_014836_1
OG0003371	g1762.t1	wa7733.asm1v1.ann1.run1_006626_1
OG0003372	g1766.t1	wa7733.asm1v1.ann1.run1_011945_1
OG0003373	g1767.t1	wa7733.asm1v1.ann1.run1_011943_1
OG0003374	g1776.t1	wa7733.asm1v1.ann1.run1_006623_1
OG0003375	g1780.t1	wa7733.asm1v1.ann1.run1_006622_1
OG0003376	g1783.t1	wa7733.asm1v1.ann1.run1_006610_1
OG0003378	g1789.t1	wa7733.asm1v1.ann1.run1_006616_1
OG0003379	g1791.t1	wa7733.asm1v1.ann1.run1_006618_1
OG0003380	g1796.t1	wa7733.asm1v1.ann1.run1_006619_1
OG0003381	g1803.t1	wa7733.asm1v1.ann1.run1_004862_1
OG0003382	g1804.t1	wa7733.asm1v1.ann1.run1_004861_1
OG0003383	g1807.t1	wa7733.asm1v1.ann1.run1_006601_1
OG0003384	g1811.t1	wa7733.asm1v1.ann1.run1_006603_1
OG0003385	g1817.t1	wa7733.asm1v1.ann1.run1_006604_1
OG0003386	g1821.t1	wa7733.asm1v1.ann1.run1_006606_1
OG0003387	g1826.t1	wa7733.asm1v1.ann1.run1_004852_1
OG0003388	g1827.t1	wa7733.asm1v1.ann1.run1_004850_1
OG0003389	g1829.t1	wa7733.asm1v1.ann1.run1_004849_1
OG0003390	g1830.t1	wa7733.asm1v1.ann1.run1_004848_1
OG0003391	g1831.t1	wa7733.asm1v1.ann1.run1_004847_1
OG0003392	g1832.t1	wa7733.asm1v1.ann1.run1_004846_1
OG0003393	g1836.t1	wa7733.asm1v1.ann1.run1_009598_1
OG0003394	g1837.t1	wa7733.asm1v1.ann1.run1_009600_1
OG0003395	g1839.t1	wa7733.asm1v1.ann1.run1_009601_1
OG0003396	g1844.t1	wa7733.asm1v1.ann1.run1_008763_1
OG0003397	g1846.t1	wa7733.asm1v1.ann1.run1_000330_1
OG0003398	g1847.t1	wa7733.asm1v1.ann1.run1_009603_1, wa7733.asm1v1.ann1.run1_009603_2
OG0003399	g1856.t1	wa7733.asm1v1.ann1.run1_008770_1
OG0003400	g1869.t1	wa7733.asm1v1.ann1.run1_008775_1
OG0003401	g1871.t1	wa7733.asm1v1.ann1.run1_008773_1
OG0003402	g1876.t1	wa7733.asm1v1.ann1.run1_008766_1
OG0003403	g1877.t1	wa7733.asm1v1.ann1.run1_008767_1
OG0003404	g1878.t1	wa7733.asm1v1.ann1.run1_008768_1
OG0003405	g1886.t1	wa7733.asm1v1.ann1.run1_008781_1
OG0003407	g1891.t1	wa7733.asm1v1.ann1.run1_012782_1
OG0003408	g1901.t1	wa7733.asm1v1.ann1.run1_012780_1
OG0003409	g1902.t1	wa7733.asm1v1.ann1.run1_014171_1
OG0003410	g1905.t1	wa7733.asm1v1.ann1.run1_014169_1
OG0003411	g1907.t1	wa7733.asm1v1.ann1.run1_006676_1
OG0003412	g1911.t1	wa7733.asm1v1.ann1.run1_006670_1
OG0003413	g1914.t1	wa7733.asm1v1.ann1.run1_006667_1
OG0003414	g1915.t1	wa7733.asm1v1.ann1.run1_006654_1
OG0003416	g1921.t1	wa7733.asm1v1.ann1.run1_006657_1
OG0003417	g1923.t1	wa7733.asm1v1.ann1.run1_006661_1
OG0003418	g1931.t1	wa7733.asm1v1.ann1.run1_006664_1
OG0003419	g1932.t1	wa7733.asm1v1.ann1.run1_006663_1
OG0003420	g1933.t1	wa7733.asm1v1.ann1.run1_006662_1
OG0003421	g1935.t1	wa7733.asm1v1.ann1.run1_004815_1
OG0003422	g1936.t1	wa7733.asm1v1.ann1.run1_004845_1
OG0003423	g1938.t1	wa7733.asm1v1.ann1.run1_003109_1
OG0003424	g1939.t1	wa7733.asm1v1.ann1.run1_004843_1
OG0003425	g1940.t1	wa7733.asm1v1.ann1.run1_004831_1
OG0003426	g1941.t1	wa7733.asm1v1.ann1.run1_004830_1
OG0003427	g1945.t1	wa7733.asm1v1.ann1.run1_004835_1
OG0003428	g1946.t1	wa7733.asm1v1.ann1.run1_004836_1
OG0003429	g1947.t1	wa7733.asm1v1.ann1.run1_004838_1
OG0003430	g1957.t1	wa7733.asm1v1.ann1.run1_012268_1
OG0003431	g1958.t1	wa7733.asm1v1.ann1.run1_012269_1
OG0003432	g1967.t1	wa7733.asm1v1.ann1.run1_004868_1
OG0003433	g1971.t1	wa7733.asm1v1.ann1.run1_004866_1
OG0003434	g1973.t1	wa7733.asm1v1.ann1.run1_004867_1
OG0003435	g1988.t1	wa7733.asm1v1.ann1.run1_006595_1
OG0003436	g1995.t1	wa7733.asm1v1.ann1.run1_004841_1
OG0003437	g1997.t1	wa7733.asm1v1.ann1.run1_004840_1
OG0003438	g1998.t1	wa7733.asm1v1.ann1.run1_012264_1
OG0003439	g1999.t1	wa7733.asm1v1.ann1.run1_012266_1
OG0003440	g2000.t1	wa7733.asm1v1.ann1.run1_012267_1
OG0003441	g2003.t1	wa7733.asm1v1.ann1.run1_005550_1
OG0003442	g2005.t1	wa7733.asm1v1.ann1.run1_005551_1
OG0003443	g2006.t1	wa7733.asm1v1.ann1.run1_005552_1
OG0003444	g2009.t1	wa7733.asm1v1.ann1.run1_004820_1
OG0003445	g2014.t1	wa7733.asm1v1.ann1.run1_004818_1
OG0003446	g2015.t1	wa7733.asm1v1.ann1.run1_004819_1
OG0003447	g2018.t1	wa7733.asm1v1.ann1.run1_012263_1
OG0003448	g2021.t1	wa7733.asm1v1.ann1.run1_005548_1
OG0003449	g2022.t1	wa7733.asm1v1.ann1.run1_005547_1
OG0003450	g2026.t1	wa7733.asm1v1.ann1.run1_005543_1
OG0003451	g2032.t1	wa7733.asm1v1.ann1.run1_005541_1
OG0003452	g2033.t1	wa7733.asm1v1.ann1.run1_005540_1
OG0003453	g2041.t1	wa7733.asm1v1.ann1.run1_005523_1
OG0003454	g2042.t1	wa7733.asm1v1.ann1.run1_005524_1
OG0003455	g2045.t1	wa7733.asm1v1.ann1.run1_005525_1
OG0003456	g2046.t1	wa7733.asm1v1.ann1.run1_005526_1
OG0003457	g2052.t1	wa7733.asm1v1.ann1.run1_005530_1
OG0003458	g2054.t1	wa7733.asm1v1.ann1.run1_005532_1
OG0003459	g2059.t1	wa7733.asm1v1.ann1.run1_005527_1
OG0003460	g2062.t1	wa7733.asm1v1.ann1.run1_005537_1
OG0003461	g2066.t1	wa7733.asm1v1.ann1.run1_005535_1
OG0003462	g2070.t1	wa7733.asm1v1.ann1.run1_005515_1
OG0003463	g2077.t1	wa7733.asm1v1.ann1.run1_005521_1
OG0003464	g2080.t1	wa7733.asm1v1.ann1.run1_005538_1
OG0003465	g2081.t1	wa7733.asm1v1.ann1.run1_005514_1
OG0003466	g2082.t1	wa7733.asm1v1.ann1.run1_005513_1
OG0003467	g2088.t1	wa7733.asm1v1.ann1.run1_007874_1
OG0003468	g2089.t1	wa7733.asm1v1.ann1.run1_007875_1
OG0003469	g2090.t1	wa7733.asm1v1.ann1.run1_007876_1
OG0003470	g2091.t1	wa7733.asm1v1.ann1.run1_007877_1
OG0003471	g2093.t1	wa7733.asm1v1.ann1.run1_007878_1
OG0003472	g2094.t1	wa7733.asm1v1.ann1.run1_007879_1
OG0003473	g2096.t1	wa7733.asm1v1.ann1.run1_007882_1
OG0003474	g2099.t1	wa7733.asm1v1.ann1.run1_007888_1
OG0003475	g2101.t1	wa7733.asm1v1.ann1.run1_008926_1
OG0003476	g2102.t1	wa7733.asm1v1.ann1.run1_010385_1
OG0003477	g2104.t1	wa7733.asm1v1.ann1.run1_010380_1
OG0003478	g2106.t1	wa7733.asm1v1.ann1.run1_010384_1
OG0003479	g2114.t1	wa7733.asm1v1.ann1.run1_010379_1
OG0003480	g2115.t1	wa7733.asm1v1.ann1.run1_010378_1
OG0003481	g2117.t1	wa7733.asm1v1.ann1.run1_010375_1
OG0003482	g2118.t1	wa7733.asm1v1.ann1.run1_010376_1
OG0003483	g2122.t1	wa7733.asm1v1.ann1.run1_010372_1
OG0003484	g2123.t1	wa7733.asm1v1.ann1.run1_010371_1
OG0003485	g2132.t1	wa7733.asm1v1.ann1.run1_012617_1
OG0003486	g2136.t1	wa7733.asm1v1.ann1.run1_013660_1
OG0003487	g2145.t1	wa7733.asm1v1.ann1.run1_013653_1
OG0003488	g2155.t1	wa7733.asm1v1.ann1.run1_013124_1
OG0003489	g2157.t1	wa7733.asm1v1.ann1.run1_013125_1
OG0003490	g2161.t1	wa7733.asm1v1.ann1.run1_008003_1
OG0003491	g2166.t1	wa7733.asm1v1.ann1.run1_012180_1
OG0003492	g2172.t1	wa7733.asm1v1.ann1.run1_012177_1
OG0003493	g2173.t1	wa7733.asm1v1.ann1.run1_012175_1
OG0003494	g2174.t1	wa7733.asm1v1.ann1.run1_012174_1
OG0003495	g2175.t1	wa7733.asm1v1.ann1.run1_012173_1
OG0003496	g2178.t1	wa7733.asm1v1.ann1.run1_010747_1
OG0003497	g2179.t1	wa7733.asm1v1.ann1.run1_010748_1
OG0003498	g2181.t1	wa7733.asm1v1.ann1.run1_010745_1
OG0003499	g2184.t1	wa7733.asm1v1.ann1.run1_010742_1
OG0003500	g2187.t1	wa7733.asm1v1.ann1.run1_010741_1
OG0003501	g2189.t1	wa7733.asm1v1.ann1.run1_010738_1
OG0003502	g2190.t1	wa7733.asm1v1.ann1.run1_010737_1
OG0003503	g2191.t1	wa7733.asm1v1.ann1.run1_001850_1
OG0003504	g2194.t1	wa7733.asm1v1.ann1.run1_011332_1
OG0003505	g2204.t1	wa7733.asm1v1.ann1.run1_014931_1
OG0003506	g2205.t1	wa7733.asm1v1.ann1.run1_013825_1
OG0003507	g2209.t1	wa7733.asm1v1.ann1.run1_013737_1
OG0003508	g2210.t1	wa7733.asm1v1.ann1.run1_013738_1
OG0003509	g2215.t1	wa7733.asm1v1.ann1.run1_010751_1
OG0003510	g2216.t1	wa7733.asm1v1.ann1.run1_010758_1
OG0003511	g2217.t1	wa7733.asm1v1.ann1.run1_010757_1
OG0003512	g2221.t1	wa7733.asm1v1.ann1.run1_010761_1
OG0003513	g2227.t1	wa7733.asm1v1.ann1.run1_010176_1
OG0003514	g2228.t1	wa7733.asm1v1.ann1.run1_010177_1
OG0003515	g2234.t1	wa7733.asm1v1.ann1.run1_014250_1
OG0003516	g2238.t1	wa7733.asm1v1.ann1.run1_012879_1
OG0003517	g2240.t1	wa7733.asm1v1.ann1.run1_012881_1
OG0003518	g2241.t1	wa7733.asm1v1.ann1.run1_010189_1
OG0003519	g2244.t1	wa7733.asm1v1.ann1.run1_010186_1
OG0003520	g2249.t1	wa7733.asm1v1.ann1.run1_012551_1
OG0003521	g2250.t1	wa7733.asm1v1.ann1.run1_012552_1
OG0003522	g2251.t1	wa7733.asm1v1.ann1.run1_012553_1
OG0003523	g2263.t1	wa7733.asm1v1.ann1.run1_014251_1
OG0003524	g2265.t1	wa7733.asm1v1.ann1.run1_008690_1
OG0003525	g2267.t1	wa7733.asm1v1.ann1.run1_008692_1
OG0003526	g2268.t1	wa7733.asm1v1.ann1.run1_008693_1
OG0003527	g2272.t1	wa7733.asm1v1.ann1.run1_008696_1
OG0003528	g2274.t1	wa7733.asm1v1.ann1.run1_008697_1
OG0003529	g2275.t1	wa7733.asm1v1.ann1.run1_008698_1
OG0003530	g2278.t1	wa7733.asm1v1.ann1.run1_013076_1
OG0003531	g2279.t1	wa7733.asm1v1.ann1.run1_013077_1
OG0003532	g2285.t1	wa7733.asm1v1.ann1.run1_011938_1
OG0003533	g2286.t1	wa7733.asm1v1.ann1.run1_011937_1
OG0003534	g2288.t1	wa7733.asm1v1.ann1.run1_011935_1
OG0003535	g2290.t1	wa7733.asm1v1.ann1.run1_014067_1
OG0003536	g2293.t1	wa7733.asm1v1.ann1.run1_014070_1
OG0003537	g2295.t1	wa7733.asm1v1.ann1.run1_014381_1
OG0003538	g2298.t1	wa7733.asm1v1.ann1.run1_008679_1
OG0003539	g2301.t1	wa7733.asm1v1.ann1.run1_008685_1
OG0003540	g2302.t1	wa7733.asm1v1.ann1.run1_008682_1
OG0003541	g2306.t1, g2305.t1	wa7733.asm1v1.ann1.run1_004738_1
OG0003542	g2312.t1	wa7733.asm1v1.ann1.run1_008681_1
OG0003543	g2313.t1	wa7733.asm1v1.ann1.run1_008680_1
OG0003544	g2315.t1	wa7733.asm1v1.ann1.run1_008701_1
OG0003545	g2316.t1	wa7733.asm1v1.ann1.run1_008699_1
OG0003546	g2318.t1	wa7733.asm1v1.ann1.run1_008702_1
OG0003547	g2321.t1	wa7733.asm1v1.ann1.run1_008703_1
OG0003548	g2322.t1	wa7733.asm1v1.ann1.run1_010210_1
OG0003549	g2323.t1	wa7733.asm1v1.ann1.run1_010209_1
OG0003550	g2325.t1	wa7733.asm1v1.ann1.run1_010205_1
OG0003551	g2327.t1	wa7733.asm1v1.ann1.run1_013941_1
OG0003552	g2330.t1	wa7733.asm1v1.ann1.run1_010202_1
OG0003553	g2333.t1	wa7733.asm1v1.ann1.run1_010192_1
OG0003554	g2340.t1	wa7733.asm1v1.ann1.run1_013012_1
OG0003555	g2341.t1	wa7733.asm1v1.ann1.run1_014224_1
OG0003556	g2348.t1	wa7733.asm1v1.ann1.run1_005061_1
OG0003557	g2351.t1	wa7733.asm1v1.ann1.run1_005063_1
OG0003558	g2358.t1	wa7733.asm1v1.ann1.run1_013855_2
OG0003559	g2362.t1	wa7733.asm1v1.ann1.run1_012904_1
OG0003560	g2363.t1	wa7733.asm1v1.ann1.run1_014904_1
OG0003561	g2364.t1	wa7733.asm1v1.ann1.run1_013856_1
OG0003562	g2365.t1	wa7733.asm1v1.ann1.run1_012903_1
OG0003563	g2368.t1	wa7733.asm1v1.ann1.run1_012907_1
OG0003564	g2369.t1	wa7733.asm1v1.ann1.run1_012908_1
OG0003565	g2373.t1, g2375.t1	wa7733.asm1v1.ann1.run1_005050_1
OG0003566	g2384.t1	wa7733.asm1v1.ann1.run1_013456_1
OG0003567	g2391.t1	wa7733.asm1v1.ann1.run1_013452_1
OG0003568	g2393.t1	wa7733.asm1v1.ann1.run1_013453_1
OG0003569	g2395.t1	wa7733.asm1v1.ann1.run1_013454_1
OG0003570	g2397.t1	wa7733.asm1v1.ann1.run1_005045_1
OG0003571	g2398.t1	wa7733.asm1v1.ann1.run1_005043_1
OG0003572	g2399.t1	wa7733.asm1v1.ann1.run1_005042_1
OG0003573	g2401.t1	wa7733.asm1v1.ann1.run1_005040_1
OG0003574	g2403.t1	wa7733.asm1v1.ann1.run1_005041_1
OG0003575	g2410.t1	wa7733.asm1v1.ann1.run1_005035_1
OG0003576	g2415.t1	wa7733.asm1v1.ann1.run1_005033_1
OG0003577	g2422.t1	wa7733.asm1v1.ann1.run1_005025_1
OG0003578	g2423.t1	wa7733.asm1v1.ann1.run1_005026_1
OG0003579	g2427.t1	wa7733.asm1v1.ann1.run1_005003_1
OG0003580	g2429.t1	wa7733.asm1v1.ann1.run1_005001_1
OG0003581	g2432.t1	wa7733.asm1v1.ann1.run1_005002_1
OG0003582	g2434.t1	wa7733.asm1v1.ann1.run1_005004_1
OG0003583	g2436.t1	wa7733.asm1v1.ann1.run1_005006_1
OG0003584	g2441.t1	wa7733.asm1v1.ann1.run1_007690_1
OG0003585	g2442.t1	wa7733.asm1v1.ann1.run1_010062_1
OG0003586	g2445.t1	wa7733.asm1v1.ann1.run1_010060_1
OG0003587	g2446.t1	wa7733.asm1v1.ann1.run1_010059_1
OG0003588	g2449.t1	wa7733.asm1v1.ann1.run1_010055_1
OG0003589	g2453.t1	wa7733.asm1v1.ann1.run1_010050_1
OG0003590	g2456.t1	wa7733.asm1v1.ann1.run1_010051_1
OG0003591	g2467.t1	wa7733.asm1v1.ann1.run1_008924_1
OG0003592	g2468.t1	wa7733.asm1v1.ann1.run1_010798_1
OG0003593	g2479.t1	wa7733.asm1v1.ann1.run1_010038_1
OG0003594	g2481.t1	wa7733.asm1v1.ann1.run1_010040_1
OG0003595	g2483.t1	wa7733.asm1v1.ann1.run1_010042_1
OG0003596	g2484.t1	wa7733.asm1v1.ann1.run1_010043_1
OG0003597	g2486.t1	wa7733.asm1v1.ann1.run1_010044_1
OG0003598	g2490.t1	wa7733.asm1v1.ann1.run1_008922_1
OG0003599	g2491.t1	wa7733.asm1v1.ann1.run1_008921_1
OG0003600	g2497.t1	wa7733.asm1v1.ann1.run1_008906_1
OG0003601	g2498.t1	wa7733.asm1v1.ann1.run1_008907_1
OG0003602	g2501.t1	wa7733.asm1v1.ann1.run1_008908_1
OG0003603	g2502.t1	wa7733.asm1v1.ann1.run1_008909_1
OG0003604	g2503.t1	wa7733.asm1v1.ann1.run1_008911_1
OG0003605	g2507.t1	wa7733.asm1v1.ann1.run1_012572_1
OG0003606	g2508.t1	wa7733.asm1v1.ann1.run1_012570_1
OG0003607	g2512.t1	wa7733.asm1v1.ann1.run1_008905_1
OG0003608	g2513.t1	wa7733.asm1v1.ann1.run1_009269_1
OG0003609	g2515.t1	wa7733.asm1v1.ann1.run1_011043_1
OG0003610	g2516.t1	wa7733.asm1v1.ann1.run1_011042_1
OG0003611	g2520.t1	wa7733.asm1v1.ann1.run1_012797_1
OG0003612	g2524.t1	wa7733.asm1v1.ann1.run1_012795_1
OG0003613	g2528.t1	wa7733.asm1v1.ann1.run1_005294_1
OG0003614	g2529.t1	wa7733.asm1v1.ann1.run1_012567_1
OG0003615	g2530.t1	wa7733.asm1v1.ann1.run1_012565_1
OG0003616	g2531.t1	wa7733.asm1v1.ann1.run1_012564_1
OG0003617	g2539.t1	wa7733.asm1v1.ann1.run1_008895_1
OG0003618	g2543.t1	wa7733.asm1v1.ann1.run1_008897_1
OG0003619	g2548.t1	wa7733.asm1v1.ann1.run1_008903_1
OG0003620	g2550.t1	wa7733.asm1v1.ann1.run1_008904_1
OG0003622	g2558.t1	wa7733.asm1v1.ann1.run1_011024_1
OG0003623	g2566.t1	wa7733.asm1v1.ann1.run1_011021_1
OG0003624	g2571.t1	wa7733.asm1v1.ann1.run1_011027_1
OG0003625	g2572.t1	wa7733.asm1v1.ann1.run1_011028_1
OG0003626	g2573.t1	wa7733.asm1v1.ann1.run1_011029_1
OG0003627	g2581.t1	wa7733.asm1v1.ann1.run1_013249_1
OG0003628	g2582.t1	wa7733.asm1v1.ann1.run1_015214_1
OG0003629	g2585.t1	wa7733.asm1v1.ann1.run1_010270_1
OG0003630	g2586.t1	wa7733.asm1v1.ann1.run1_010271_1
OG0003631	g2605.t1	wa7733.asm1v1.ann1.run1_001670_1
OG0003632	g2609.t1	wa7733.asm1v1.ann1.run1_001672_1
OG0003633	g2610.t1	wa7733.asm1v1.ann1.run1_001673_1
OG0003634	g2611.t1	wa7733.asm1v1.ann1.run1_001676_1
OG0003635	g2616.t1	wa7733.asm1v1.ann1.run1_001689_1
OG0003636	g2618.t1	wa7733.asm1v1.ann1.run1_001691_1
OG0003637	g2619.t1	wa7733.asm1v1.ann1.run1_001695_1
OG0003638	g2620.t1	wa7733.asm1v1.ann1.run1_001694_1
OG0003639	g2629.t1	wa7733.asm1v1.ann1.run1_001698_1
OG0003640	g2630.t1	wa7733.asm1v1.ann1.run1_001699_1
OG0003641	g2631.t1	wa7733.asm1v1.ann1.run1_001723_1
OG0003642	g2632.t1	wa7733.asm1v1.ann1.run1_001724_1
OG0003643	g2633.t1	wa7733.asm1v1.ann1.run1_001726_1
OG0003644	g2634.t1	wa7733.asm1v1.ann1.run1_001728_1
OG0003645	g2635.t1	wa7733.asm1v1.ann1.run1_001729_1
OG0003646	g2637.t1	wa7733.asm1v1.ann1.run1_001732_1
OG0003647	g2638.t1	wa7733.asm1v1.ann1.run1_001733_1
OG0003648	g2639.t1	wa7733.asm1v1.ann1.run1_001734_1
OG0003649	g2640.t1	wa7733.asm1v1.ann1.run1_001738_1
OG0003650	g2642.t1	wa7733.asm1v1.ann1.run1_001737_1
OG0003651	g2643.t1	wa7733.asm1v1.ann1.run1_001736_1
OG0003652	g2647.t1	wa7733.asm1v1.ann1.run1_001711_1
OG0003653	g2648.t1	wa7733.asm1v1.ann1.run1_001709_1
OG0003654	g2649.t1	wa7733.asm1v1.ann1.run1_001707_1
OG0003655	g2650.t1	wa7733.asm1v1.ann1.run1_001708_1
OG0003656	g2656.t1	wa7733.asm1v1.ann1.run1_001722_1
OG0003657	g2657.t1	wa7733.asm1v1.ann1.run1_001721_1
OG0003658	g2661.t1	wa7733.asm1v1.ann1.run1_001718_1
OG0003659	g2666.t1	wa7733.asm1v1.ann1.run1_001742_1
OG0003660	g2668.t1	wa7733.asm1v1.ann1.run1_001740_1
OG0003661	g2669.t1	wa7733.asm1v1.ann1.run1_001739_1
OG0003662	g2670.t1	wa7733.asm1v1.ann1.run1_001714_1
OG0003663	g2675.t1	wa7733.asm1v1.ann1.run1_001746_1
OG0003664	g2677.t1	wa7733.asm1v1.ann1.run1_001748_1
OG0003665	g2678.t1	wa7733.asm1v1.ann1.run1_001749_1
OG0003666	g2679.t1	wa7733.asm1v1.ann1.run1_001751_1
OG0003667	g2685.t1	wa7733.asm1v1.ann1.run1_013410_1
OG0003668	g2690.t1	wa7733.asm1v1.ann1.run1_001753_1
OG0003669	g2691.t1	wa7733.asm1v1.ann1.run1_015117_1
OG0003670	g2693.t1	wa7733.asm1v1.ann1.run1_013413_1
OG0003671	g2699.t1	wa7733.asm1v1.ann1.run1_011479_1
OG0003672	g2704.t1	wa7733.asm1v1.ann1.run1_011481_1
OG0003673	g2706.t1	wa7733.asm1v1.ann1.run1_011482_1
